id,date,title,category
33937,2024-09-23,Report of the Mayor,Procedural
33938,2024-09-23,Proposals for Additional Items to the Agenda,Procedural
33939,2024-09-23,Closed Session Report,Procedural
33942,2024-09-23,Regular Business,Procedural
33947,2024-09-23,Meeting Adjournment,Procedural
33948,2024-09-23,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
33949,2024-09-23,9:05 p.m. - 9:35 p.m. - Second Closed Session Report,Procedural
33950,2024-09-23,Closed Session Report,Procedural
33951,2024-09-23,Closed Session Report,Procedural
33985,2024-09-23,Adjourn into Work Session,Procedural
34063,2024-10-07,"Invocation: Mercury Payton, Town Manager",Procedural
34064,2024-10-07,Pledge of Allegiance to the Flag of the United States of America,Procedural
34065,2024-10-07,Roll Call,Procedural
34067,2024-10-07,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
34069,2024-10-07,Reports/Presentations,Procedural
34070,2024-10-07,Report and Inquiries of Council Members,Procedural
34071,2024-10-07,Report of the Town Manager,Procedural
34072,2024-10-07,Report of the Mayor,Procedural
34073,2024-10-07,Proposals for Additional Items to the Agenda,Procedural
34074,2024-10-07,Closed Session Report,Procedural
34075,2024-10-07,Public Hearings,Procedural
34077,2024-10-07,Regular Business,Procedural
34083,2024-10-07,Meeting Adjournment,Procedural
34084,2024-10-07,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
34086,2024-10-07,Adjourn to Work Session,Procedural
34133,2024-10-07,Meeting Adjournment,Procedural
34204,2024-10-28,"Invocation: Pastor Brenda Burns, Vienna Assembly of God",Procedural
34205,2024-10-28,Pledge of Allegiance to the Flag of the United States of America,Procedural
34206,2024-10-28,Roll Call,Procedural
34208,2024-10-28,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
34210,2024-10-28,Reports/Presentations,Procedural
34211,2024-10-28,Report and Inquiries of Council Members,Procedural
34212,2024-10-28,Report of the Town Manager,Procedural
34213,2024-10-28,Report of the Mayor,Procedural
34214,2024-10-28,Proposals for Additional Items to the Agenda,Procedural
34215,2024-10-28,Closed Session Report,Procedural
34218,2024-10-28,Regular Business,Procedural
34227,2024-10-28,Meeting Adjournment,Procedural
34228,2024-10-28,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
34300,2024-11-18,"Invocation: John Russo, Chairperson  of the Baha'i Community of the Town of Vienna",Procedural
34301,2024-11-18,Pledge of Allegiance to the Flag of the United States of America,Procedural
34302,2024-11-18,Roll Call,Procedural
34304,2024-11-18,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
34306,2024-11-18,Reports/Presentations,Procedural
34307,2024-11-18,Report and Inquiries of Council Members,Procedural
34308,2024-11-18,Report of the Town Manager,Procedural
34309,2024-11-18,Report of the Mayor,Procedural
34310,2024-11-18,Proposals for Additional Items to the Agenda,Procedural
34311,2024-11-18,Closed Session Report,Procedural
34312,2024-11-18,Public Hearings,Procedural
34314,2024-11-18,Regular Business,Procedural
34324,2024-11-18,Meeting Adjournment,Procedural
34325,2024-11-18,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
34327,2024-11-18,Closed Session Report,Procedural
34407,2024-12-09,"Invocation: Mercury Payton, Town Manager",Procedural
34408,2024-12-09,Pledge of Allegiance to the Flag of the United States of America,Procedural
34409,2024-12-09,Roll Call,Procedural
34411,2024-12-09,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
34413,2024-12-09,7:45 p.m. - 8:00 p.m. - Reports/Presentations,Procedural
34414,2024-12-09,Report and Inquiries of Council Members,Procedural
34415,2024-12-09,Report of the Town Manager,Procedural
34416,2024-12-09,Report of the Mayor,Procedural
34417,2024-12-09,Proposals for Additional Items to the Agenda,Procedural
34418,2024-12-09,Closed Session Report,Procedural
34421,2024-12-09,8:10 p.m. - 9:10 p.m. - Regular Business,Procedural
34429,2024-12-09,Meeting Adjournment,Procedural
34430,2024-12-09,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
34557,2025-01-06,"Invocation: Corky Eddins, Assistant Pastor, Christ Church Vienna",Procedural
34558,2025-01-06,Pledge of Allegiance to the Flag of the United States of America,Procedural
34559,2025-01-06,Roll Call,Procedural
34561,2025-01-06,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
34563,2025-01-06,Reports/Presentations,Procedural
34564,2025-01-06,Report and Inquiries of Council Members,Procedural
34565,2025-01-06,Report of the Town Manager,Procedural
34566,2025-01-06,Report of the Mayor,Procedural
34567,2025-01-06,Proposals for Additional Items to the Agenda,Procedural
34568,2025-01-06,Closed Session Report,Procedural
34569,2025-01-06,Public Hearings,Procedural
34571,2025-01-06,Regular Business,Procedural
34574,2025-01-06,Meeting Adjournment,Procedural
34575,2025-01-06,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
34580,2025-01-06,Closed Session Report,Procedural
34622,2025-01-13,Regular Business,Procedural
34624,2025-01-13,Meeting Adjournment,Procedural
34663,2025-01-13,Closed Session Report,Procedural
34664,2025-01-13,Closed Session Report,Procedural
34695,2025-01-13,Rollcall,Procedural
34749,2025-01-27,"Invocation: Reverend Johnny Kurcina, Christ Church Vienna",Procedural
34750,2025-01-27,Pledge of Allegiance to the Flag of the United States of America,Procedural
34751,2025-01-27,Roll Call,Procedural
34753,2025-01-27,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
34755,2025-01-27,Reports/Presentations,Procedural
34756,2025-01-27,Report and Inquiries of Council Members,Procedural
34757,2025-01-27,Report of the Town Manager,Procedural
34758,2025-01-27,Report of the Mayor,Procedural
34759,2025-01-27,Proposals for Additional Items to the Agenda,Procedural
34760,2025-01-27,Closed Session Report,Procedural
34761,2025-01-27,Public Hearings,Procedural
34763,2025-01-27,Regular Business,Procedural
34770,2025-01-27,Meeting Adjournment,Procedural
34771,2025-01-27,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
34786,2025-02-03,Invocation:,Procedural
34787,2025-02-03,Pledge of Allegiance to the Flag of the United States of America,Procedural
34788,2025-02-03,Roll Call,Procedural
34790,2025-02-03,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
34792,2025-02-03,Reports/Presentations,Procedural
34793,2025-02-03,Report and Inquiries of Council Members,Procedural
34794,2025-02-03,Report of the Town Manager,Procedural
34795,2025-02-03,Report of the Mayor,Procedural
34796,2025-02-03,Proposals for Additional Items to the Agenda,Procedural
34798,2025-02-03,Public Hearings,Procedural
34800,2025-02-03,Regular Business,Procedural
34803,2025-02-03,Meeting Adjournment,Procedural
34804,2025-02-03,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
34805,2025-02-03,Closed Session Report,Procedural
34806,2025-02-03,Second Closed Session Report,Procedural
34808,2025-02-03,Closed Session Certification Motion,Procedural
34809,2025-02-03,Second Closed Session Certification Motion,Procedural
34916,2025-02-24,"Invocation: Mercury Payton, Town Manager",Procedural
34917,2025-02-24,Pledge of Allegiance to the Flag of the United States of America,Procedural
34918,2025-02-24,Roll Call,Procedural
34920,2025-02-24,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
34922,2025-02-24,Reports/Presentations,Procedural
34923,2025-02-24,Report and Inquiries of Council Members,Procedural
34924,2025-02-24,Report of the Town Manager,Procedural
34925,2025-02-24,Report of the Mayor,Procedural
34926,2025-02-24,Proposals for Additional Items to the Agenda,Procedural
34927,2025-02-24,Closed Session Report,Procedural
34928,2025-02-24,Public Hearings,Procedural
34930,2025-02-24,Regular Business,Procedural
34940,2025-02-24,Meeting Adjournment,Procedural
34941,2025-02-24,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
35181,2025-03-24,Invocation: Councilmember Ray Brill,Procedural
35182,2025-03-24,Pledge of Allegiance to the Flag of the United States of America,Procedural
35183,2025-03-24,Roll Call,Procedural
35185,2025-03-24,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
35187,2025-03-24,Reports/Presentations,Procedural
35188,2025-03-24,Report and Inquiries of Council Members,Procedural
35189,2025-03-24,Report of the Town Manager,Procedural
35190,2025-03-24,Report of the Mayor,Procedural
35191,2025-03-24,Proposals for Additional Items to the Agenda,Procedural
35192,2025-03-24,Closed Session Report,Procedural
35195,2025-03-24,Regular Business,Procedural
35207,2025-03-24,Meeting Adjournment,Procedural
35208,2025-03-24,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
35260,2025-04-07,Invocation: Councilmember Ray Brill,Procedural
35261,2025-04-07,Pledge of Allegiance to the Flag of the United States of America,Procedural
35262,2025-04-07,Roll Call,Procedural
35264,2025-04-07,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
35266,2025-04-07,Reports/Presentations,Procedural
35267,2025-04-07,Report and Inquiries of Council Members,Procedural
35268,2025-04-07,Report of the Town Manager,Procedural
35269,2025-04-07,Report of the Mayor,Procedural
35270,2025-04-07,Proposals for Additional Items to the Agenda,Procedural
35271,2025-04-07,Closed Session Report,Procedural
35272,2025-04-07,Public Hearings,Procedural
35274,2025-04-07,Regular Business,Procedural
35282,2025-04-07,Meeting Adjournment,Procedural
35283,2025-04-07,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
35323,2025-04-07,Second Closed Session,Procedural
35455,2025-04-28,"Invocation:Mr. John Russo, Baha'i Community of the Town of Vienna",Procedural
35456,2025-04-28,Pledge of Allegiance to the Flag of the United States of America,Procedural
35457,2025-04-28,Roll Call,Procedural
35459,2025-04-28,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
35461,2025-04-28,Reports/Presentations,Procedural
35462,2025-04-28,Report and Inquiries of Council Members,Procedural
35463,2025-04-28,Report of the Town Manager,Procedural
35464,2025-04-28,Report of the Mayor,Procedural
35465,2025-04-28,Proposals for Additional Items to the Agenda,Procedural
35466,2025-04-28,Closed Session Report,Procedural
35467,2025-04-28,Public Hearings,Procedural
35469,2025-04-28,Regular Business,Procedural
35475,2025-04-28,Meeting Adjournment,Procedural
35476,2025-04-28,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
35514,2025-05-05,"Invocation:  Mercury Payton, Town Manager",Procedural
35515,2025-05-05,Pledge of Allegiance to the Flag of the United States of America,Procedural
35516,2025-05-05,Roll Call,Procedural
35518,2025-05-05,"Receipt of petitions and communications from the Public that are not on the Agenda.  
          (Limited to 3 minutes per issue and no formal action can be taken this evening)",Procedural
35520,2025-05-05,Reports/Presentations,Procedural
35521,2025-05-05,Report and Inquiries of Council Members,Procedural
35522,2025-05-05,Report of the Town Manager,Procedural
35523,2025-05-05,Report of the Mayor,Procedural
35524,2025-05-05,Proposals for Additional Items to the Agenda,Procedural
35525,2025-05-05,Closed Session Report,Procedural
35528,2025-05-05,Regular Business,Procedural
35531,2025-05-05,Meeting Adjournment,Procedural
35532,2025-05-05,"THE TOWN OF VIENNA IS COMMITTED TO FULL COMPLIANCE WITH THE AMERICANS WITH DISABILITIES ACT STANDARDS. TRANSLATION SERVICES, ASSISTANCE OR ACCOMMODATION REQUESTS FROM PERSONS WITH DISABILITIES ARE TO BE REQUESTED NOT LESS THAN 3 WORKING DAYS BEFORE THE DAY OF THE EVENT. PLEASE CALL (703) 255-6304, OR 711 VIRGINIA RELAY SERVICE FOR THE HEARING IMPAIRED.",Procedural
