meeting_date,item_id,item_title,member,vote
2024-01-29,32309,8:20 p.m. - 8:25 p.m. - Request to Direct the Town Clerk to advertise a Notice of Intent to Adopt the Minor Amendments to the Town Code (Change Time of Council Meetings to 7:30 p.m.) and approve a resolution to set the start time for all regular Town Council meetings for all Town Council 2024 Regular and work session meetings to start at 7:30 p.m.”,Jessica Ramakis,Aye
2024-01-29,32309,8:20 p.m. - 8:25 p.m. - Request to Direct the Town Clerk to advertise a Notice of Intent to Adopt the Minor Amendments to the Town Code (Change Time of Council Meetings to 7:30 p.m.) and approve a resolution to set the start time for all regular Town Council meetings for all Town Council 2024 Regular and work session meetings to start at 7:30 p.m.”,Howard J. Springsteen,Aye
2024-01-29,32309,8:20 p.m. - 8:25 p.m. - Request to Direct the Town Clerk to advertise a Notice of Intent to Adopt the Minor Amendments to the Town Code (Change Time of Council Meetings to 7:30 p.m.) and approve a resolution to set the start time for all regular Town Council meetings for all Town Council 2024 Regular and work session meetings to start at 7:30 p.m.”,Linda Colbert,Aye
2024-01-29,32310,"Request to direct the Town Clerk to advertise a Notice of Intent to Adopt proposed changes to Town Code §2-19 to reflect a change of the name “Conference Session"" to “Work Session .”",Sandra Allen,Aye
2024-01-29,32310,"Request to direct the Town Clerk to advertise a Notice of Intent to Adopt proposed changes to Town Code §2-19 to reflect a change of the name “Conference Session"" to “Work Session .”",Chuck Anderson,Aye
2024-01-29,32310,"Request to direct the Town Clerk to advertise a Notice of Intent to Adopt proposed changes to Town Code §2-19 to reflect a change of the name “Conference Session"" to “Work Session .”",Roy Baldwin,Aye
2024-01-29,32310,"Request to direct the Town Clerk to advertise a Notice of Intent to Adopt proposed changes to Town Code §2-19 to reflect a change of the name “Conference Session"" to “Work Session .”",Ray Brill Jr.,Aye
2024-01-29,32310,"Request to direct the Town Clerk to advertise a Notice of Intent to Adopt proposed changes to Town Code §2-19 to reflect a change of the name “Conference Session"" to “Work Session .”",Jessica Ramakis,Aye
2024-01-29,32310,"Request to direct the Town Clerk to advertise a Notice of Intent to Adopt proposed changes to Town Code §2-19 to reflect a change of the name “Conference Session"" to “Work Session .”",Howard J. Springsteen,Aye
2024-01-29,32310,"Request to direct the Town Clerk to advertise a Notice of Intent to Adopt proposed changes to Town Code §2-19 to reflect a change of the name “Conference Session"" to “Work Session .”",Linda Colbert,Aye
2024-01-29,32304,Approve Spending with McGuire Woods as Bond Counsel for 2023 and 2024 Debt Issuances,Sandra Allen,Aye
2024-01-29,32304,Approve Spending with McGuire Woods as Bond Counsel for 2023 and 2024 Debt Issuances,Chuck Anderson,Absent
2024-01-29,32304,Approve Spending with McGuire Woods as Bond Counsel for 2023 and 2024 Debt Issuances,Roy Baldwin,Aye
2024-01-29,32304,Approve Spending with McGuire Woods as Bond Counsel for 2023 and 2024 Debt Issuances,Ray Brill Jr.,Aye
2024-01-29,32304,Approve Spending with McGuire Woods as Bond Counsel for 2023 and 2024 Debt Issuances,Jessica Ramakis,Aye
2024-01-29,32304,Approve Spending with McGuire Woods as Bond Counsel for 2023 and 2024 Debt Issuances,Howard J. Springsteen,Aye
2024-01-29,32304,Approve Spending with McGuire Woods as Bond Counsel for 2023 and 2024 Debt Issuances,Linda Colbert,Aye
2024-01-29,32311,8:25 p.m. - 8:55 p.m. - Town Council Priorities,Sandra Allen,Aye
2024-01-29,32311,8:25 p.m. - 8:55 p.m. - Town Council Priorities,Chuck Anderson,Aye
2024-01-29,32311,8:25 p.m. - 8:55 p.m. - Town Council Priorities,Roy Baldwin,Aye
2024-01-29,32311,8:25 p.m. - 8:55 p.m. - Town Council Priorities,Ray Brill Jr.,Aye
2024-01-29,32311,8:25 p.m. - 8:55 p.m. - Town Council Priorities,Jessica Ramakis,Aye
2024-01-29,32311,8:25 p.m. - 8:55 p.m. - Town Council Priorities,Howard J. Springsteen,Aye
2024-01-29,32311,8:25 p.m. - 8:55 p.m. - Town Council Priorities,Linda Colbert,Aye
2024-01-29,32306,"8:55 p.m. - 9:40 p.m. - Request for approval of final plat for subdivision of two lots into three lots at 445 and 447 Courthouse Rd SW in the RS-16, Single-Family Detached Residential zone.",Sandra Allen,Aye
2024-01-29,32306,"8:55 p.m. - 9:40 p.m. - Request for approval of final plat for subdivision of two lots into three lots at 445 and 447 Courthouse Rd SW in the RS-16, Single-Family Detached Residential zone.",Chuck Anderson,Aye
2024-01-29,32306,"8:55 p.m. - 9:40 p.m. - Request for approval of final plat for subdivision of two lots into three lots at 445 and 447 Courthouse Rd SW in the RS-16, Single-Family Detached Residential zone.",Roy Baldwin,Aye
2024-01-29,32306,"8:55 p.m. - 9:40 p.m. - Request for approval of final plat for subdivision of two lots into three lots at 445 and 447 Courthouse Rd SW in the RS-16, Single-Family Detached Residential zone.",Ray Brill Jr.,Aye
2024-01-29,32306,"8:55 p.m. - 9:40 p.m. - Request for approval of final plat for subdivision of two lots into three lots at 445 and 447 Courthouse Rd SW in the RS-16, Single-Family Detached Residential zone.",Jessica Ramakis,Aye
2024-01-29,32306,"8:55 p.m. - 9:40 p.m. - Request for approval of final plat for subdivision of two lots into three lots at 445 and 447 Courthouse Rd SW in the RS-16, Single-Family Detached Residential zone.",Howard J. Springsteen,Aye
2024-01-29,32306,"8:55 p.m. - 9:40 p.m. - Request for approval of final plat for subdivision of two lots into three lots at 445 and 447 Courthouse Rd SW in the RS-16, Single-Family Detached Residential zone.",Linda Colbert,Aye
2024-01-29,32305,9:40 p.m. to 9:55 p.m. - Increase Appropriation to Tyler Technologies to Move Software to the Cloud,Sandra Allen,Aye
2024-01-29,32305,9:40 p.m. to 9:55 p.m. - Increase Appropriation to Tyler Technologies to Move Software to the Cloud,Chuck Anderson,Aye
2024-01-29,32305,9:40 p.m. to 9:55 p.m. - Increase Appropriation to Tyler Technologies to Move Software to the Cloud,Roy Baldwin,Aye
2024-01-29,32305,9:40 p.m. to 9:55 p.m. - Increase Appropriation to Tyler Technologies to Move Software to the Cloud,Ray Brill Jr.,Aye
2024-01-29,32305,9:40 p.m. to 9:55 p.m. - Increase Appropriation to Tyler Technologies to Move Software to the Cloud,Jessica Ramakis,Aye
2024-01-29,32305,9:40 p.m. to 9:55 p.m. - Increase Appropriation to Tyler Technologies to Move Software to the Cloud,Howard J. Springsteen,Aye
2024-01-29,32305,9:40 p.m. to 9:55 p.m. - Increase Appropriation to Tyler Technologies to Move Software to the Cloud,Linda Colbert,Aye
2024-01-29,32307,9:55 p.m. to 10:35 p.m. - Approve ARPA and CIP Reallocation,Sandra Allen,Aye
2024-01-29,32307,9:55 p.m. to 10:35 p.m. - Approve ARPA and CIP Reallocation,Chuck Anderson,Aye
2024-01-29,32307,9:55 p.m. to 10:35 p.m. - Approve ARPA and CIP Reallocation,Roy Baldwin,Aye
2024-01-29,32307,9:55 p.m. to 10:35 p.m. - Approve ARPA and CIP Reallocation,Ray Brill Jr.,Aye
2024-01-29,32307,9:55 p.m. to 10:35 p.m. - Approve ARPA and CIP Reallocation,Jessica Ramakis,Aye
2024-01-29,32307,9:55 p.m. to 10:35 p.m. - Approve ARPA and CIP Reallocation,Howard J. Springsteen,Aye
2024-01-29,32307,9:55 p.m. to 10:35 p.m. - Approve ARPA and CIP Reallocation,Linda Colbert,Aye
2024-01-29,32322,10:35 p.m. - 10:55 p.m. - Second Closed Session Report,Sandra Allen,Aye
2024-01-29,32322,10:35 p.m. - 10:55 p.m. - Second Closed Session Report,Chuck Anderson,Aye
2024-01-29,32322,10:35 p.m. - 10:55 p.m. - Second Closed Session Report,Roy Baldwin,Aye
2024-01-29,32322,10:35 p.m. - 10:55 p.m. - Second Closed Session Report,Ray Brill Jr.,Aye
2024-01-29,32322,10:35 p.m. - 10:55 p.m. - Second Closed Session Report,Jessica Ramakis,Aye
2024-01-29,32322,10:35 p.m. - 10:55 p.m. - Second Closed Session Report,Howard J. Springsteen,Aye
2024-01-29,32322,10:35 p.m. - 10:55 p.m. - Second Closed Session Report,Linda Colbert,Aye
2024-01-08,32108,"Acceptance of the Council Meeting Minutes of December 4, 2023 and the Conference Session Minutes of December 4, 2023.",Sandra Allen,Aye
2024-01-08,32108,"Acceptance of the Council Meeting Minutes of December 4, 2023 and the Conference Session Minutes of December 4, 2023.",Chuck Anderson,Aye
2024-01-08,32108,"Acceptance of the Council Meeting Minutes of December 4, 2023 and the Conference Session Minutes of December 4, 2023.",Roy Baldwin,Aye
2024-01-08,32108,"Acceptance of the Council Meeting Minutes of December 4, 2023 and the Conference Session Minutes of December 4, 2023.",Ray Brill Jr.,Aye
2024-01-08,32108,"Acceptance of the Council Meeting Minutes of December 4, 2023 and the Conference Session Minutes of December 4, 2023.",Jessica Ramakis,Aye
2024-01-08,32108,"Acceptance of the Council Meeting Minutes of December 4, 2023 and the Conference Session Minutes of December 4, 2023.",Howard J. Springsteen,Aye
2024-01-08,32108,"Acceptance of the Council Meeting Minutes of December 4, 2023 and the Conference Session Minutes of December 4, 2023.",Linda Colbert,Aye
2024-01-08,32107,8:15 p.m. - 8:20 p.m. -Town Council Memorandum on Swearing in Date for Incoming Town Council,Sandra Allen,Nay
2024-01-08,32107,8:15 p.m. - 8:20 p.m. -Town Council Memorandum on Swearing in Date for Incoming Town Council,Chuck Anderson,Aye
2024-01-08,32107,8:15 p.m. - 8:20 p.m. -Town Council Memorandum on Swearing in Date for Incoming Town Council,Roy Baldwin,Aye
2024-01-08,32107,8:15 p.m. - 8:20 p.m. -Town Council Memorandum on Swearing in Date for Incoming Town Council,Ray Brill Jr.,Aye
2024-01-08,32107,8:15 p.m. - 8:20 p.m. -Town Council Memorandum on Swearing in Date for Incoming Town Council,Jessica Ramakis,Aye
2024-01-08,32107,8:15 p.m. - 8:20 p.m. -Town Council Memorandum on Swearing in Date for Incoming Town Council,Howard J. Springsteen,Aye
2024-01-08,32107,8:15 p.m. - 8:20 p.m. -Town Council Memorandum on Swearing in Date for Incoming Town Council,Linda Colbert,Aye
2024-01-08,32115,8:20 p.m. - 8:25 p.m. - Set Meeting Dates for Strategic Plan Update and Town Council Priorities,Sandra Allen,Aye
2024-01-08,32115,8:20 p.m. - 8:25 p.m. - Set Meeting Dates for Strategic Plan Update and Town Council Priorities,Chuck Anderson,Aye
2024-01-08,32115,8:20 p.m. - 8:25 p.m. - Set Meeting Dates for Strategic Plan Update and Town Council Priorities,Roy Baldwin,Aye
2024-01-08,32115,8:20 p.m. - 8:25 p.m. - Set Meeting Dates for Strategic Plan Update and Town Council Priorities,Ray Brill Jr.,Aye
2024-01-08,32115,8:20 p.m. - 8:25 p.m. - Set Meeting Dates for Strategic Plan Update and Town Council Priorities,Jessica Ramakis,Aye
2024-01-08,32115,8:20 p.m. - 8:25 p.m. - Set Meeting Dates for Strategic Plan Update and Town Council Priorities,Howard J. Springsteen,Aye
2024-01-08,32115,8:20 p.m. - 8:25 p.m. - Set Meeting Dates for Strategic Plan Update and Town Council Priorities,Linda Colbert,Aye
2024-01-08,32110,8:25 p.m. - 8:45 p.m.- Second Closed Session Report,Sandra Allen,Aye
2024-01-08,32110,8:25 p.m. - 8:45 p.m.- Second Closed Session Report,Chuck Anderson,Aye
2024-01-08,32110,8:25 p.m. - 8:45 p.m.- Second Closed Session Report,Roy Baldwin,Aye
2024-01-08,32110,8:25 p.m. - 8:45 p.m.- Second Closed Session Report,Ray Brill Jr.,Aye
2024-01-08,32110,8:25 p.m. - 8:45 p.m.- Second Closed Session Report,Jessica Ramakis,Aye
2024-01-08,32110,8:25 p.m. - 8:45 p.m.- Second Closed Session Report,Howard J. Springsteen,Aye
2024-01-08,32110,8:25 p.m. - 8:45 p.m.- Second Closed Session Report,Linda Colbert,Aye
2023-12-04,31935,9:15 p.m. - 9:30 p.m. -  Public Hearing for Issuance of Water and Sewer Debt and Vehicle Line of Credit,Chuck Anderson,Aye
2023-12-04,31935,9:15 p.m. - 9:30 p.m. -  Public Hearing for Issuance of Water and Sewer Debt and Vehicle Line of Credit,Ray Brill Jr.,Aye
2023-12-04,31935,9:15 p.m. - 9:30 p.m. -  Public Hearing for Issuance of Water and Sewer Debt and Vehicle Line of Credit,Nisha Patel,Aye
2023-12-04,31935,9:15 p.m. - 9:30 p.m. -  Public Hearing for Issuance of Water and Sewer Debt and Vehicle Line of Credit,Steve Potter,Aye
2023-12-04,31935,9:15 p.m. - 9:30 p.m. -  Public Hearing for Issuance of Water and Sewer Debt and Vehicle Line of Credit,Ed Somers,Aye
2023-12-04,31935,9:15 p.m. - 9:30 p.m. -  Public Hearing for Issuance of Water and Sewer Debt and Vehicle Line of Credit,Howard J. Springsteen,Aye
2023-12-04,31935,9:15 p.m. - 9:30 p.m. -  Public Hearing for Issuance of Water and Sewer Debt and Vehicle Line of Credit,Linda Colbert,Aye
2023-12-04,31931,9:30 p.m. - 10:00 p.m. -  Consider Continuing Agreement with Fairfax County to Renovate Patrick Henry Library and Build a Parking Garage and Amending Financial Participation in Project,Chuck Anderson,Aye
2023-12-04,31931,9:30 p.m. - 10:00 p.m. -  Consider Continuing Agreement with Fairfax County to Renovate Patrick Henry Library and Build a Parking Garage and Amending Financial Participation in Project,Ray Brill Jr.,Aye
2023-12-04,31931,9:30 p.m. - 10:00 p.m. -  Consider Continuing Agreement with Fairfax County to Renovate Patrick Henry Library and Build a Parking Garage and Amending Financial Participation in Project,Nisha Patel,Aye
2023-12-04,31931,9:30 p.m. - 10:00 p.m. -  Consider Continuing Agreement with Fairfax County to Renovate Patrick Henry Library and Build a Parking Garage and Amending Financial Participation in Project,Steve Potter,Aye
2023-12-04,31931,9:30 p.m. - 10:00 p.m. -  Consider Continuing Agreement with Fairfax County to Renovate Patrick Henry Library and Build a Parking Garage and Amending Financial Participation in Project,Ed Somers,Aye
2023-12-04,31931,9:30 p.m. - 10:00 p.m. -  Consider Continuing Agreement with Fairfax County to Renovate Patrick Henry Library and Build a Parking Garage and Amending Financial Participation in Project,Howard J. Springsteen,Aye
2023-12-04,31931,9:30 p.m. - 10:00 p.m. -  Consider Continuing Agreement with Fairfax County to Renovate Patrick Henry Library and Build a Parking Garage and Amending Financial Participation in Project,Linda Colbert,Aye
2023-12-04,31939,10:00 p.m. - 10:15 p.m.  -  Adoption of Town’s 2024 Legislative Agenda,Chuck Anderson,Aye
2023-12-04,31939,10:00 p.m. - 10:15 p.m.  -  Adoption of Town’s 2024 Legislative Agenda,Ray Brill Jr.,Aye
2023-12-04,31939,10:00 p.m. - 10:15 p.m.  -  Adoption of Town’s 2024 Legislative Agenda,Nisha Patel,Aye
2023-12-04,31939,10:00 p.m. - 10:15 p.m.  -  Adoption of Town’s 2024 Legislative Agenda,Steve Potter,Aye
2023-12-04,31939,10:00 p.m. - 10:15 p.m.  -  Adoption of Town’s 2024 Legislative Agenda,Ed Somers,Aye
2023-12-04,31939,10:00 p.m. - 10:15 p.m.  -  Adoption of Town’s 2024 Legislative Agenda,Howard J. Springsteen,Aye
2023-12-04,31939,10:00 p.m. - 10:15 p.m.  -  Adoption of Town’s 2024 Legislative Agenda,Linda Colbert,Aye
2023-12-04,31933,10:15 p.m. - 10:30 p.m.  -  Intent to adopt proposed amendments and reformatting of Code Sections 10-20.1 and 10-44.,Chuck Anderson,Aye
2023-12-04,31933,10:15 p.m. - 10:30 p.m.  -  Intent to adopt proposed amendments and reformatting of Code Sections 10-20.1 and 10-44.,Ray Brill Jr.,Aye
2023-12-04,31933,10:15 p.m. - 10:30 p.m.  -  Intent to adopt proposed amendments and reformatting of Code Sections 10-20.1 and 10-44.,Nisha Patel,Aye
2023-12-04,31933,10:15 p.m. - 10:30 p.m.  -  Intent to adopt proposed amendments and reformatting of Code Sections 10-20.1 and 10-44.,Steve Potter,Aye
2023-12-04,31933,10:15 p.m. - 10:30 p.m.  -  Intent to adopt proposed amendments and reformatting of Code Sections 10-20.1 and 10-44.,Ed Somers,Nay
2023-12-04,31933,10:15 p.m. - 10:30 p.m.  -  Intent to adopt proposed amendments and reformatting of Code Sections 10-20.1 and 10-44.,Howard J. Springsteen,Aye
2023-12-04,31933,10:15 p.m. - 10:30 p.m.  -  Intent to adopt proposed amendments and reformatting of Code Sections 10-20.1 and 10-44.,Linda Colbert,Aye
2023-12-04,31936,"10:30 p.m. - 11:00 p.m. - Consideration of the temporary Right of Entry and Compensation Agreement for Dominion Energy Virginia at 125 Center St., S",Chuck Anderson,Aye
2023-12-04,31936,"10:30 p.m. - 11:00 p.m. - Consideration of the temporary Right of Entry and Compensation Agreement for Dominion Energy Virginia at 125 Center St., S",Ray Brill Jr.,Aye
2023-12-04,31936,"10:30 p.m. - 11:00 p.m. - Consideration of the temporary Right of Entry and Compensation Agreement for Dominion Energy Virginia at 125 Center St., S",Nisha Patel,Aye
2023-12-04,31936,"10:30 p.m. - 11:00 p.m. - Consideration of the temporary Right of Entry and Compensation Agreement for Dominion Energy Virginia at 125 Center St., S",Steve Potter,Aye
2023-12-04,31936,"10:30 p.m. - 11:00 p.m. - Consideration of the temporary Right of Entry and Compensation Agreement for Dominion Energy Virginia at 125 Center St., S",Ed Somers,Aye
2023-12-04,31936,"10:30 p.m. - 11:00 p.m. - Consideration of the temporary Right of Entry and Compensation Agreement for Dominion Energy Virginia at 125 Center St., S",Howard J. Springsteen,Aye
2023-12-04,31936,"10:30 p.m. - 11:00 p.m. - Consideration of the temporary Right of Entry and Compensation Agreement for Dominion Energy Virginia at 125 Center St., S",Linda Colbert,Aye
